id,dir_genre1,dir_genre2,dir_genre3,actor1_genre1,actor1_genre2,actor1_genre3,actor2_genre1,actor2_genre2,actor2_genre3
267644,19,19,19,19,19,19,3,9,16
231833,19,19,19,19,19,19,19,19,19
43769,19,19,19,9,14,6,18,8,1
361655,0,6,4,6,0,16,19,19,19
43549,19,19,19,6,16,13,6,0,16
234788,2,3,7,2,3,7,2,3,18
193858,19,19,19,19,19,19,19,19,19
279407,3,16,6,1,4,17,11,6,16
1405,6,14,18,3,14,13,19,19,19
170542,6,11,4,19,19,19,15,18,8
424845,6,16,14,6,16,4,14,3,5
166846,6,16,0,0,16,7,19,19,19
78862,11,6,13,19,19,19,3,6,18
44594,19,19,19,16,3,6,3,6,0
134355,3,12,14,6,14,12,18,8,1
53128,6,14,9,6,18,8,19,19,19
270589,3,1,18,18,6,15,16,3,11
49946,16,6,4,6,3,16,6,14,3
299200,6,4,3,6,14,3,18,8,1
296138,4,0,16,19,19,19,19,19,19
249132,19,19,19,19,19,19,19,19,19
282400,19,19,19,13,16,4,19,19,19
81073,3,12,14,19,19,19,18,12,1
351256,6,18,8,19,19,19,19,19,19
183587,6,14,1,6,0,1,6,16,13
270614,0,17,8,19,19,19,19,19,19
100838,2,7,18,18,8,1,19,19,19
338970,16,13,11,6,14,16,0,6,14
51395,6,14,3,6,14,3,14,3,6
259477,19,19,19,19,19,19,19,19,19
362699,19,19,19,19,19,19,19,19,19
61904,19,19,19,19,19,19,19,19,19
87867,14,6,7,3,8,1,7,3,18
4529,16,4,6,6,0,16,9,14,3
75946,19,19,19,0,16,6,3,6,14
254422,19,19,19,6,16,4,19,19,19
293859,2,4,18,19,19,19,19,19,19
116327,15,11,9,19,19,19,19,19,19
212596,6,3,4,19,19,19,19,19,19
338844,19,19,19,18,8,1,18,8,1
143451,19,19,19,6,9,16,19,19,19
104885,19,19,19,19,19,19,19,19,19
1103,16,15,11,0,16,1,0,18,6
401060,19,19,19,19,19,19,18,8,1
385371,19,19,19,19,19,19,19,19,19
236434,2,3,7,2,3,7,19,19,19
181958,5,18,8,19,19,19,19,19,19
345670,19,19,19,6,9,14,0,3,8
346118,3,6,7,3,6,7,3,18,8
297190,19,19,19,19,19,19,16,14,3
223186,0,8,1,6,0,16,0,14,3
127299,7,18,8,19,19,19,3,18,8
294168,19,19,19,19,19,19,19,19,19
435542,19,19,19,19,19,19,19,19,19
359129,19,19,19,19,19,19,19,19,19
184501,6,14,10,14,13,6,3,18,8
23620,13,18,8,2,6,7,19,19,19
65707,6,13,3,5,6,18,6,16,14
10503,6,3,4,6,18,8,2,18,8
319665,6,18,1,1,13,4,18,3,8
402204,16,14,13,19,19,19,18,8,1
64663,2,7,18,2,7,3,2,18,8
331571,18,8,1,18,8,1,19,19,19
86267,6,9,14,16,14,4,19,19,19
111940,19,19,19,19,19,19,19,19,19
120303,3,18,16,18,11,1,11,18,8
433957,6,12,3,14,6,18,19,19,19
431611,6,0,1,19,19,19,19,19,19
267373,3,18,8,19,19,19,19,19,19
195027,5,6,18,19,19,19,19,19,19
80965,0,16,15,0,16,14,3,14,6
100919,3,18,12,3,18,17,3,18,17
324211,3,4,18,3,6,14,3,18,8
54155,18,8,1,6,3,9,19,19,19
293880,19,19,19,19,19,19,19,19,19
334783,19,19,19,19,19,19,19,19,19
16886,6,18,8,19,19,19,19,19,19
424782,6,18,8,19,19,19,4,6,18
12832,14,10,6,6,18,1,1,3,4
19358,19,19,19,19,19,19,19,19,19
338924,0,16,6,19,19,19,19,19,19
243030,19,19,19,19,19,19,19,19,19
295460,19,19,19,6,14,3,19,19,19
46903,19,19,19,19,19,19,19,19,19
126896,0,6,4,19,19,19,0,4,16
397110,3,18,8,19,19,19,19,19,19
37285,6,5,18,19,19,19,19,19,19
315024,0,14,3,11,18,8,16,13,11
377243,7,2,18,19,19,19,19,19,19
400588,3,6,14,19,19,19,6,18,1
121934,18,8,1,18,8,1,9,6,8
266629,19,19,19,3,6,8,0,6,8
42741,6,4,0,6,4,16,16,1,0
225945,19,19,19,6,16,3,16,11,18
287876,19,19,19,6,3,14,18,8,1
354430,6,18,8,3,12,18,14,6,18
74013,19,19,19,19,19,19,6,14,0
189317,3,6,9,6,14,3,6,18,8
112142,19,19,19,14,3,18,19,19,19
54611,3,7,6,3,7,17,3,7,18
355755,3,12,6,3,1,6,18,3,1
387151,2,6,18,19,19,19,19,19,19
161947,18,8,1,19,19,19,19,19,19
271882,19,19,19,19,19,19,19,19,19
245492,3,6,14,6,0,16,16,6,18
95091,0,4,1,11,13,18,11,6,15
40759,19,19,19,19,19,19,19,19,19
139014,19,19,19,19,19,19,19,19,19
254313,6,10,3,19,19,19,6,10,18
19901,11,0,16,19,19,19,19,19,19
337365,3,0,4,19,19,19,19,19,19
75394,6,8,14,19,19,19,19,19,19
195944,8,3,11,8,3,11,19,19,19
139922,3,6,4,6,18,13,6,14,4
37092,5,18,8,19,19,19,19,19,19
312080,3,0,14,0,6,3,19,19,19
52616,6,14,17,6,4,0,19,19,19
228355,6,18,8,0,6,16,19,19,19
355948,0,3,7,19,19,19,6,16,15
308418,19,19,19,3,6,18,19,19,19
32389,19,19,19,19,19,19,19,19,19
314983,6,13,4,6,18,8,3,14,18
35651,6,3,18,3,18,8,3,6,4
302042,16,13,4,19,19,19,19,19,19
316351,19,19,19,6,3,9,19,19,19
213087,6,18,8,19,19,19,19,19,19
225927,6,3,1,6,0,17,19,19,19
170133,6,16,0,6,1,14,18,8,1
96203,3,7,13,19,19,19,19,19,19
159664,3,6,9,6,9,14,0,6,9
426569,3,14,6,14,3,18,3,6,18
328595,19,19,19,19,19,19,16,15,6
104988,5,6,18,19,19,19,19,19,19
33244,19,19,19,19,19,19,19,19,19
42288,6,4,16,6,4,14,4,6,0
308302,19,19,19,19,19,19,19,19,19
431844,19,19,19,19,19,19,18,8,1
11966,0,1,15,19,19,19,16,13,4
384011,8,7,18,6,18,8,19,19,19
334425,18,8,1,19,19,19,19,19,19
396992,7,8,3,19,19,19,19,19,19
98097,0,1,3,18,6,0,19,19,19
52582,6,18,8,19,19,19,19,19,19
256255,19,19,19,19,19,19,3,6,14
325220,6,11,0,19,19,19,19,19,19
44264,6,3,16,6,0,3,18,8,1
265255,3,6,14,3,18,8,19,19,19
364477,19,19,19,19,19,19,19,19,19
287723,14,3,12,3,14,12,19,19,19
160907,4,0,16,16,18,8,19,19,19
296294,16,11,6,19,19,19,19,19,19
43815,3,12,14,12,14,3,3,6,14
204,6,16,3,6,16,14,6,4,0
38864,19,19,19,19,19,19,19,19,19
112902,5,17,18,6,9,3,19,19,19
141636,19,19,19,6,9,2,16,6,18
348812,19,19,19,19,19,19,14,3,18
218165,19,19,19,19,19,19,19,19,19
238324,3,6,0,3,18,8,19,19,19
199467,3,6,7,5,18,8,19,19,19
132379,8,3,6,19,19,19,19,19,19
196376,8,3,4,19,19,19,19,19,19
85736,18,8,1,13,4,11,19,19,19
277323,19,19,19,19,19,19,19,19,19
157909,18,8,1,19,19,19,6,18,8
23387,18,8,1,18,8,1,19,19,19
210246,19,19,19,19,19,19,19,19,19
306810,0,1,14,0,8,6,19,19,19
107885,5,18,8,19,19,19,19,19,19
104921,19,19,19,19,19,19,19,19,19
300944,3,6,18,19,19,19,3,4,6
79723,3,0,8,0,3,8,0,3,8
72309,11,6,3,11,6,0,18,8,1
71595,19,19,19,3,6,18,19,19,19
396666,19,19,19,19,19,19,19,19,19
144079,3,6,7,19,19,19,19,19,19
119995,3,6,5,19,19,19,19,19,19
242135,0,15,6,8,1,18,19,19,19
263385,6,7,14,19,19,19,19,19,19
63401,6,13,3,6,3,13,16,6,9
80212,0,16,3,19,19,19,6,9,15
119717,19,19,19,0,15,4,5,18,8
43229,7,3,6,19,19,19,18,8,1
126377,6,14,3,6,14,18,19,19,19
364413,11,3,18,19,19,19,0,6,8
18969,0,16,13,19,19,19,19,19,19
154735,3,8,6,19,19,19,19,19,19
87364,18,14,3,11,18,8,3,6,0
122252,6,16,4,6,13,11,6,14,1
206200,19,19,19,19,19,19,19,19,19
333582,9,6,8,4,6,9,0,6,9
146328,14,6,5,5,18,8,5,18,8
380820,5,14,9,19,19,19,19,19,19
115107,6,4,9,6,18,8,13,4,11
70293,6,16,4,6,18,8,6,16,4
382479,19,19,19,19,19,19,19,19,19
210897,8,3,6,6,3,14,3,6,7
286217,6,0,16,6,16,0,6,16,13
53950,3,18,8,6,18,8,6,16,14
14043,3,14,6,7,3,16,19,19,19
199496,6,16,14,6,14,16,3,6,12
152417,6,4,14,19,19,19,3,18,8
448851,19,19,19,19,19,19,19,19,19
52286,6,14,3,14,6,3,3,6,16
217380,6,18,8,19,19,19,3,6,18
440334,9,6,3,19,19,19,6,9,10
54861,0,8,1,0,6,1,19,19,19
357851,19,19,19,18,8,1,3,6,14
6470,18,8,1,16,6,4,6,0,16
381870,19,19,19,19,19,19,19,19,19
293516,3,18,8,3,8,18,3,6,16
11946,7,1,3,3,7,18,3,7,18
337880,11,1,6,3,6,14,18,8,1
89664,15,18,8,19,19,19,5,18,8
260565,19,19,19,11,18,8,0,11,3
253253,19,19,19,19,19,19,3,4,18
188465,14,6,3,6,14,3,14,6,3
298854,14,3,18,16,15,11,19,19,19
426102,18,8,1,19,19,19,19,19,19
371791,16,1,14,3,4,6,18,8,1
252659,19,19,19,1,2,6,3,6,14
51462,19,19,19,15,11,0,14,6,18
369225,6,3,9,6,3,8,9,13,11
219456,19,19,19,19,19,19,19,19,19
395858,2,5,18,19,19,19,19,19,19
292131,12,6,18,6,14,4,19,19,19
133509,17,18,8,19,19,19,5,10,18
269990,16,0,3,19,19,19,19,19,19
210296,19,19,19,19,19,19,19,19,19
341999,19,19,19,19,19,19,19,19,19
378480,19,19,19,19,19,19,19,19,19
673,6,9,8,6,16,8,9,14,3
120298,6,16,14,19,19,19,6,14,7
19953,3,14,4,3,7,18,19,19,19
244477,5,1,6,6,3,14,19,19,19
86647,11,6,3,19,19,19,19,19,19
278772,4,5,18,19,19,19,19,19,19
146225,11,0,16,16,14,13,14,6,18
414925,7,18,8,7,18,8,19,19,19
19369,14,3,6,19,19,19,19,19,19
42450,8,15,18,19,19,19,18,8,1
91052,19,19,19,6,16,18,6,14,18
196901,6,14,5,19,19,19,14,6,18
11448,3,14,6,19,19,19,19,19,19
433566,14,3,18,13,11,18,18,8,1
193773,5,18,8,19,19,19,19,19,19
60017,3,6,4,3,18,1,3,1,4
168912,6,3,13,19,19,19,19,19,19
10442,19,19,19,3,8,1,8,3,4
384295,3,9,6,9,3,0,19,19,19
384071,4,13,6,18,14,0,19,19,19
446188,4,6,13,18,8,1,6,4,3
80175,18,8,1,19,19,19,0,4,6
13040,19,19,19,19,19,19,19,19,19
135490,19,19,19,6,9,2,3,6,18
54841,0,8,1,0,6,8,19,19,19
386564,19,19,19,19,19,19,19,19,19
444818,18,8,1,19,19,19,19,19,19
95174,4,6,18,19,19,19,9,14,3
6005,3,12,4,3,12,18,3,14,6
36246,3,6,9,3,6,9,6,18,8
1902,6,16,1,16,9,6,6,16,14
41642,19,19,19,19,19,19,19,19,19
197366,14,6,17,18,8,1,0,14,3
67107,19,19,19,19,19,19,19,19,19
124475,14,3,6,6,3,14,6,14,3
248099,18,8,1,15,13,11,19,19,19
27175,5,18,8,19,19,19,19,19,19
116639,3,12,14,14,3,12,4,6,18
158933,19,19,19,19,19,19,19,19,19
136580,6,18,8,6,16,11,6,14,18
293294,6,10,3,18,8,1,6,18,8
361474,19,19,19,19,19,19,19,19,19
286489,6,11,0,15,2,13,0,1,8
268125,6,18,8,3,9,6,19,19,19
60304,3,11,0,14,6,16,6,16,3
18360,3,7,6,3,0,7,3,6,14
685,5,6,9,19,19,19,19,19,19
61653,6,0,14,6,3,16,6,0,16
102809,19,19,19,19,19,19,19,19,19
13950,19,19,19,19,19,19,19,19,19
62721,16,11,18,6,0,16,6,18,8
173558,19,19,19,18,8,1,4,6,18
245505,3,0,16,3,18,8,0,1,3
76771,7,18,8,12,18,8,18,8,1
330012,0,1,8,6,16,0,3,6,14
153657,3,8,1,11,9,1,6,16,1
86975,6,16,3,19,19,19,19,19,19
123889,4,6,18,3,14,12,6,9,12
121318,3,18,6,3,18,1,3,1,4
243813,6,18,8,19,19,19,19,19,19
283409,4,6,18,19,19,19,8,3,6
314104,19,19,19,19,19,19,19,19,19
314510,6,7,0,0,6,14,6,0,14
294750,6,18,8,19,19,19,19,19,19
145925,3,18,8,19,19,19,19,19,19
389855,6,9,4,19,19,19,18,8,1
249491,6,0,16,19,19,19,3,6,18
408703,18,8,1,18,6,12,0,1,6
234614,6,14,18,14,16,4,14,6,9
364788,19,19,19,19,19,19,19,19,19
190752,2,3,7,2,3,7,2,18,8
258101,6,16,14,19,19,19,19,19,19
44543,3,16,4,6,18,8,6,18,8
323583,6,1,14,19,19,19,19,19,19
77519,3,9,6,3,0,6,14,6,3
119356,19,19,19,11,16,15,0,1,15
84506,6,17,18,13,6,14,6,14,18
164000,3,12,6,3,6,7,6,0,8
746,6,14,10,19,19,19,6,0,14
374589,19,19,19,2,18,8,19,19,19
300526,19,19,19,19,19,19,16,6,0
43166,6,14,3,14,1,12,6,14,3
70070,19,19,19,0,7,16,19,19,19
80151,3,6,14,11,18,8,16,15,13
42124,5,12,6,5,9,4,0,6,18
12586,3,6,17,19,19,19,16,13,11
68416,19,19,19,19,19,19,0,7,16
271769,19,19,19,19,19,19,19,19,19
103145,19,19,19,19,19,19,19,19,19
172517,6,14,1,19,19,19,3,0,16
381677,19,19,19,6,14,9,0,14,3
57352,9,5,8,6,0,16,18,8,1
200938,5,18,8,19,19,19,19,19,19
336162,19,19,19,19,19,19,19,19,19
335181,9,4,6,19,19,19,19,19,19
306480,19,19,19,19,19,19,19,19,19
178023,3,9,1,0,4,6,3,0,8
82986,19,19,19,16,14,11,19,19,19
186659,0,1,9,0,6,9,0,17,1
278793,6,8,1,19,19,19,19,19,19
388705,16,3,11,19,19,19,19,19,19
55797,19,19,19,19,19,19,19,19,19
271666,19,19,19,19,19,19,19,19,19
46187,6,3,18,0,6,16,19,19,19
199132,5,6,11,19,19,19,19,19,19
46859,19,19,19,19,19,19,19,19,19
354235,18,8,1,19,19,19,19,19,19
99786,3,18,8,18,8,1,6,9,3
288336,6,3,1,6,14,3,3,6,12
17263,6,0,16,0,16,6,16,0,1
315018,6,14,9,19,19,19,19,19,19
257050,6,4,0,6,3,13,6,18,8
353491,6,16,14,16,4,11,16,6,15
213701,19,19,19,19,19,19,16,13,10
24825,5,18,8,0,16,1,0,6,16
395040,18,6,0,0,6,1,6,1,16
138123,19,19,19,19,19,19,19,19,19
355872,6,7,18,19,19,19,19,19,19
8898,8,3,6,6,18,8,19,19,19
275134,19,19,19,16,6,0,19,19,19
39358,6,4,10,3,9,14,19,19,19
201526,19,19,19,3,6,7,18,8,1
67457,6,3,4,1,6,18,0,4,6
48863,6,3,14,6,14,1,1,14,3
226482,3,6,14,6,3,13,18,6,14
274321,19,19,19,19,19,19,19,19,19
315777,14,3,0,16,18,8,19,19,19
306828,19,19,19,6,18,8,19,19,19
79089,0,2,8,15,6,18,19,19,19
266709,18,8,1,19,19,19,19,19,19
372853,17,10,9,3,6,18,9,13,11
294825,7,18,8,6,7,18,19,19,19
1935,3,18,8,6,3,14,6,3,15
340088,19,19,19,19,19,19,6,18,8
288684,19,19,19,19,19,19,14,3,18
262519,19,19,19,19,19,19,19,19,19
381482,19,19,19,19,19,19,19,19,19
49918,19,19,19,0,16,8,9,16,3
318608,19,19,19,19,19,19,19,19,19
245972,8,6,18,6,18,8,6,18,8
389133,18,8,1,18,8,1,6,18,8
5921,6,18,1,6,16,0,6,16,3
136837,4,6,16,19,19,19,19,19,19
71304,6,9,14,6,9,0,6,7,1
162771,3,7,6,19,19,19,19,19,19
33734,3,6,14,6,14,3,0,1,6
159476,9,13,1,18,8,1,6,3,18
75980,19,19,19,19,19,19,19,19,19
48842,14,3,18,18,8,1,3,5,7
107087,0,15,11,16,3,4,6,18,8
287290,3,14,6,14,6,13,19,19,19
395903,5,18,8,19,19,19,19,19,19
255862,6,9,14,19,19,19,3,18,8
159543,6,3,0,6,0,16,19,19,19
250479,5,18,8,19,19,19,19,19,19
293211,18,8,1,18,8,1,6,14,17
297393,0,1,5,19,19,19,19,19,19
77707,5,6,18,19,19,19,18,8,1
188301,0,1,15,0,15,1,0,1,15
340356,19,19,19,19,19,19,19,19,19
394933,5,18,8,19,19,19,19,19,19
364792,19,19,19,19,19,19,19,19,19
425716,16,11,0,6,16,14,6,3,16
154188,6,3,18,3,6,18,6,18,8
28285,6,16,14,6,16,14,6,16,15
324382,0,16,8,19,19,19,19,19,19
342249,19,19,19,19,19,19,19,19,19
147567,6,17,0,3,18,8,19,19,19
355338,19,19,19,2,18,8,19,19,19
146617,19,19,19,19,19,19,19,19,19
14412,6,14,3,6,16,14,14,3,0
55689,19,19,19,6,16,13,18,0,3
34107,19,19,19,19,19,19,19,19,19
337871,6,3,18,18,8,1,3,18,8
217048,6,3,7,6,14,3,3,6,12
393277,6,15,18,6,17,9,16,6,18
20714,6,14,3,3,8,1,6,0,14
71134,14,3,6,16,10,6,19,19,19
182843,19,19,19,19,19,19,19,19,19
402529,0,3,4,19,19,19,19,19,19
255403,18,3,0,6,18,8,18,8,1
35987,6,3,14,3,0,16,6,0,1
120135,18,8,1,14,3,18,14,4,5
149524,11,18,8,19,19,19,19,19,19
383802,19,19,19,19,19,19,19,19,19
74001,1,3,6,18,8,1,6,18,8
8656,0,16,4,6,16,14,3,14,16
361382,19,19,19,6,10,18,19,19,19
449517,19,19,19,19,19,19,19,19,19
43010,11,6,4,11,16,13,6,3,4
245589,19,19,19,16,6,0,19,19,19
445726,18,0,6,0,1,15,18,8,1
27729,19,19,19,19,19,19,19,19,19
126679,19,19,19,19,19,19,6,10,18
332675,19,19,19,18,8,1,19,19,19
398199,3,12,6,19,19,19,18,8,1
153995,6,18,8,19,19,19,19,19,19
194031,19,19,19,19,19,19,19,19,19
311559,6,4,18,3,14,12,3,4,18
273684,18,8,1,19,19,19,19,19,19
13802,19,19,19,19,19,19,19,19,19
108085,18,8,1,18,8,1,6,3,14
42345,6,0,14,0,16,6,6,17,0
166521,6,14,16,19,19,19,19,19,19
113178,19,19,19,14,3,6,19,19,19
66467,19,19,19,5,12,18,12,5,18
287418,19,19,19,19,19,19,19,19,19
75445,15,3,18,19,19,19,19,19,19
286411,6,14,3,6,3,14,6,3,18
303987,19,19,19,6,3,9,19,19,19
214274,19,19,19,13,3,6,18,8,1
370909,19,19,19,9,11,8,6,18,8
216154,19,19,19,19,19,19,19,19,19
286699,19,19,19,19,19,19,19,19,19
434158,0,6,10,9,1,2,19,19,19
36431,19,19,19,19,19,19,6,16,13
63142,19,19,19,3,0,16,19,19,19
72854,9,6,16,6,0,15,18,8,1
251837,3,6,14,6,1,17,3,14,5
171597,19,19,19,19,19,19,19,19,19
365997,5,18,8,19,19,19,6,14,3
25848,6,18,1,18,0,6,6,14,3
383941,5,7,18,19,19,19,19,19,19
434165,19,19,19,19,19,19,19,19,19
209716,16,6,18,16,6,18,11,18,8
14492,19,19,19,19,19,19,19,19,19
18691,3,14,0,12,6,14,19,19,19
354867,6,18,8,11,18,8,6,18,8
442292,19,19,19,19,19,19,19,19,19
53932,6,16,3,19,19,19,3,18,8
136645,19,19,19,5,18,8,19,19,19
245097,6,5,10,18,8,1,19,19,19
367816,19,19,19,19,19,19,6,18,8
34214,5,16,13,19,19,19,19,19,19
41634,6,16,14,19,19,19,19,19,19
330447,18,1,6,18,0,1,18,3,0
68225,6,18,8,19,19,19,19,19,19
360187,6,18,3,5,18,8,19,19,19
437178,5,18,8,19,19,19,19,19,19
175116,3,18,8,3,6,18,19,19,19
147428,11,18,8,9,0,16,19,19,19
361649,19,19,19,19,19,19,19,19,19
295519,9,5,8,6,3,15,19,19,19
79750,16,3,4,3,6,10,19,19,19
175426,0,2,8,19,19,19,19,19,19
71864,19,19,19,6,14,3,6,16,13
101597,19,19,19,19,19,19,19,19,19
27386,16,11,18,11,15,0,11,6,18
51473,3,14,18,3,6,18,6,16,4
48286,18,1,6,12,6,14,18,8,1
370400,19,19,19,6,11,0,6,18,8
404584,11,15,18,16,13,11,19,19,19
250848,6,9,8,19,19,19,19,19,19
112149,19,19,19,19,19,19,18,8,1
227731,2,7,18,19,19,19,19,19,19
70875,19,19,19,19,19,19,19,19,19
291533,19,19,19,19,19,19,19,19,19
234291,2,3,7,2,3,7,19,19,19
317689,0,16,4,14,3,18,19,19,19
158503,0,14,3,19,19,19,3,6,18
284684,18,0,1,18,14,0,18,8,1
297759,6,3,18,0,14,3,14,3,12
226690,19,19,19,16,13,11,6,9,14
11223,16,15,18,6,16,11,0,1,15
402135,6,14,3,3,18,8,19,19,19
244188,19,19,19,8,14,6,14,3,18
244169,3,18,8,19,19,19,19,19,19
117023,19,19,19,19,19,19,19,19,19
278042,6,0,8,6,3,0,3,6,18
117260,6,14,18,19,19,19,9,3,6
364830,19,19,19,19,19,19,19,19,19
347100,18,8,1,18,8,1,19,19,19
64668,0,6,1,0,3,6,19,19,19
101190,6,9,1,19,19,19,19,19,19
336803,6,18,8,19,19,19,19,19,19
317461,19,19,19,3,18,8,19,19,19
21463,6,0,14,6,14,3,6,0,14
99351,14,3,6,3,14,15,3,17,6
83223,0,17,6,19,19,19,19,19,19
301101,19,19,19,19,19,19,19,19,19
268486,3,18,8,3,6,18,19,19,19
83420,19,19,19,19,19,19,11,18,8
42496,5,10,17,5,17,18,19,19,19
237290,2,3,7,2,3,7,16,11,18
153469,3,12,7,3,18,8,3,18,8
280045,3,18,4,3,8,18,19,19,19
287403,6,3,14,19,19,19,6,4,9
403224,6,13,10,19,19,19,0,16,15
164447,18,4,6,15,6,0,13,18,8
21700,6,3,7,3,2,6,19,19,19
250278,6,16,11,3,11,6,6,3,0
375498,19,19,19,19,19,19,19,19,19
2593,6,3,4,6,4,18,19,19,19
359531,19,19,19,19,19,19,19,19,19
72265,3,6,14,3,6,0,14,6,18
30388,19,19,19,14,3,6,19,19,19
98526,19,19,19,19,19,19,19,19,19
90730,11,6,3,6,4,0,19,19,19
85293,6,14,3,6,14,16,6,18,1
118619,3,6,16,3,13,4,3,6,0
60222,3,18,8,19,19,19,19,19,19
242051,0,1,6,19,19,19,0,16,6
70958,19,19,19,19,19,19,19,19,19
40685,6,3,18,18,0,6,18,3,6
326400,3,6,4,13,6,3,6,14,16
397101,19,19,19,18,8,1,19,19,19
76483,3,12,6,3,1,14,3,4,6
161955,18,8,1,19,19,19,19,19,19
353232,19,19,19,6,18,8,19,19,19
191482,6,14,18,6,14,3,3,14,18
43485,6,14,3,3,14,6,6,3,16
327301,3,12,6,19,19,19,19,19,19
105156,0,3,6,6,15,11,18,8,1
173168,5,12,18,19,19,19,19,19,19
221708,18,8,1,19,19,19,19,19,19
78218,11,0,16,19,19,19,19,19,19
222680,7,1,18,19,19,19,19,19,19
45746,6,0,7,19,19,19,14,3,6
44381,11,9,1,9,7,8,19,19,19
314644,5,18,8,19,19,19,6,18,8
163514,19,19,19,19,19,19,19,19,19
133980,15,11,18,18,8,1,18,8,1
226916,6,18,8,6,3,18,19,19,19
191072,19,19,19,19,19,19,19,19,19
10122,1,6,7,19,19,19,19,19,19
124623,19,19,19,18,15,2,0,15,2
329204,3,6,12,3,18,8,19,19,19
78252,19,19,19,19,19,19,19,19,19
16969,3,14,6,6,4,0,0,3,6
208104,5,6,10,19,19,19,19,19,19
6109,4,6,18,19,19,19,19,19,19
336739,19,19,19,19,19,19,19,19,19
87451,3,5,16,14,3,6,19,19,19
301230,5,18,8,19,19,19,19,19,19
208393,18,0,1,18,0,7,18,0,1
115265,19,19,19,6,14,9,6,18,8
363777,6,18,8,19,19,19,19,19,19
60487,19,19,19,16,0,6,0,16,14
79665,19,19,19,19,19,19,19,19,19
6715,19,19,19,6,16,4,19,19,19
162215,5,1,6,6,14,16,2,3,7
350786,18,8,1,6,2,14,1,3,6
419436,19,19,19,11,6,8,18,6,0
32640,6,16,14,6,14,3,18,8,1
146148,0,6,3,6,14,0,18,14,3
67771,9,16,8,3,6,16,3,6,18
383425,6,0,14,11,6,18,18,8,1
1845,3,11,10,0,3,8,6,3,14
358620,19,19,19,19,19,19,19,19,19
252638,19,19,19,19,19,19,19,19,19
277523,6,1,18,19,19,19,3,6,18
102542,18,1,11,18,3,6,18,1,0
294690,6,0,17,18,8,1,19,19,19
123782,5,14,4,19,19,19,19,19,19
28902,6,14,4,3,6,18,19,19,19
352000,19,19,19,19,19,19,19,19,19
22940,3,6,7,3,6,7,3,18,8
389371,19,19,19,3,18,8,3,6,18
222662,11,18,8,19,19,19,19,19,19
79770,19,19,19,19,19,19,19,19,19
93278,18,14,1,19,19,19,18,8,1
87061,19,19,19,19,19,19,19,19,19
29020,2,3,7,2,3,7,2,3,7
315914,16,18,8,6,3,18,6,16,13
10794,3,14,4,3,14,4,19,19,19
259685,19,19,19,19,19,19,19,19,19
4482,3,14,6,3,6,14,3,6,16
204951,19,19,19,19,19,19,18,8,1
394670,6,18,8,19,19,19,6,18,8
265443,6,3,9,6,1,14,19,19,19
254425,0,16,6,0,6,4,11,18,8
367185,19,19,19,19,19,19,0,1,6
380150,18,8,1,18,8,1,6,0,1
13925,2,7,3,19,19,19,19,19,19
16820,16,11,13,0,16,3,6,0,16
39241,5,3,12,19,19,19,19,19,19
423384,19,19,19,0,3,6,19,19,19
409088,16,6,3,3,18,8,4,6,18
1422,6,4,3,6,16,1,6,0,10
269231,6,3,5,6,9,17,19,19,19
379161,2,18,8,19,19,19,19,19,19
279608,2,8,5,19,19,19,19,19,19
104949,18,6,14,19,19,19,14,3,10
253106,6,9,3,19,19,19,19,19,19
3640,6,3,7,6,14,3,19,19,19
205970,19,19,19,19,19,19,19,19,19
104770,6,18,8,19,19,19,3,13,7
334120,19,19,19,19,19,19,19,19,19
287168,6,18,8,6,4,13,19,19,19
199236,6,18,8,6,16,15,19,19,19
227199,0,14,3,19,19,19,19,19,19
404482,19,19,19,19,19,19,19,19,19
277178,19,19,19,19,19,19,19,19,19
209744,2,18,8,19,19,19,19,19,19
17221,6,14,3,6,18,0,6,0,14
322130,4,6,17,3,18,8,19,19,19
248959,5,6,18,19,19,19,19,19,19
327623,19,19,19,19,19,19,19,19,19
125436,19,19,19,3,0,6,16,15,0
425316,6,7,18,6,7,16,3,14,6
10779,8,1,0,3,7,1,13,12,11
2909,6,18,15,6,3,18,19,19,19
111037,6,14,3,3,12,7,6,4,17
406752,19,19,19,19,19,19,19,19,19
407806,6,14,12,19,19,19,5,18,8
79279,3,6,0,3,6,9,6,18,8
312109,3,6,18,6,12,18,18,8,1
431908,1,0,16,0,4,6,6,17,18
32041,6,4,16,6,16,0,14,3,18
378620,19,19,19,19,19,19,19,19,19
127108,19,19,19,19,19,19,19,19,19
167979,6,18,8,6,14,3,19,19,19
331440,19,19,19,18,8,1,19,19,19
142483,19,19,19,0,16,3,3,6,7
226200,0,3,6,0,14,6,0,6,3
227929,6,18,8,19,19,19,19,19,19
36204,6,4,16,6,0,14,9,16,3
43533,6,18,0,4,6,13,18,14,13
404796,6,3,14,16,3,4,19,19,19
443525,19,19,19,11,18,8,19,19,19
291499,6,18,8,6,18,8,3,14,18
112049,3,6,14,6,18,8,6,9,14
379348,3,7,6,7,3,6,3,18,8
338985,19,19,19,19,19,19,19,19,19
320146,6,18,8,19,19,19,14,13,3
412727,19,19,19,19,19,19,19,19,19
114575,12,5,18,19,19,19,19,19,19
362491,18,0,1,19,19,19,19,19,19
8418,6,3,10,6,3,4,6,10,3
269035,19,19,19,19,19,19,19,19,19
412442,19,19,19,0,6,8,19,19,19
80703,14,6,18,19,19,19,6,18,8
